"","name","n_nbinom","q_nbinom","pvalue_nbinom","n_binomlog","q_binomlog","p_binomlog","pvalue_binomlog","p1_doublenbinom","size1_doublenbinom","p2_doublenbinom","size2_doublenbinom","pvalue_doublenbinom","freq","class"
"result.117","sondra",0.291289733618679,0.0683687710284908,0.0422544468878214,589,0.900470938661666,0.00141775742104288,0.0236728372467682,0.999999964768398,1.61120769755774,0.0682892642196644,0.29100597063469,0.0422147699378609,405,"nothing"
"result.118","right",2.64862781424098,0.408608097870758,0.0244140206344655,7,0.671794686115375,0.296735818339506,0.0247634670116166,0.972519563796388,19.8023152702151,0.357803558600256,1.82473335927333,0.0315910231861639,391,"nothing"
"result.119","those",1.88977265648299,0.330226532073775,0.458450630119436,4,0.771685307309612,0.425134296382621,0.447903906965751,0.582498952524731,3.27323685524196,0.1525988841915,0.267960328289066,0.569749495690021,391,"all"
"result.120","own",3.75280793473077,0.495345032572591,0.127579547801464,4,0.668898601859131,0.517760914881841,0.35406240921531,0.352835731176915,1.2595242662854,0.859975487139124,9.30192279469225,0.223697205696669,390,"all"
"result.121","want",1.1948044462132,0.240928073602267,0.0566244501982772,269,0.734357936865022,0.00649502118449388,0.0299881721784173,0.999999044928865,1.0812128794691,0.241022995470095,1.19532465309952,0.0566392716437285,384,"nbinom+doublenbinom"
"result.122","two",4.80202749024471,0.561217061644112,0.210523334588779,5,0.617190619356415,0.447261597229325,0.252468039663371,0.774910434781715,8.05745873564452,0.344975544554488,0.747553485466914,0.230627964940237,383,"all"
"result.123","why",1.45543573525589,0.280399273853976,0.170490011093996,3,0.811857961714156,0.486934809372041,0.217076799907058,0.738371759619915,3.92448174476066,0.166883503580203,0.469695438152065,0.34577756068372,381,"all"
"result.124","can",1.41938604023002,0.276960428093241,0.432357401528788,375,0.677140271428196,0.00514883854083554,0.329011286242826,0.9999995314675,0.931734162820427,0.249529177278067,1.23580364125656,0.389624711199461,378,"all"
"result.125","mother",0.62111778259586,0.14520442761846,0.0791832088923342,537,0.894868668646839,0.00209513713318337,0.0139837652588706,0.817700798485288,2.62608284989965,0.103248751244547,0.35385882573329,0.0987166645305985,373,"nbinom+doublenbinom"
"result.126","never",2.45543518250898,0.405674357487013,0.0207552644472229,3,0.763342873405231,0.557879842316316,0.0392111041908554,0.763452162889573,7.77331240131784,0.147034579684769,0.204431103536146,0.167495270521593,367,"doublenbinom"
"result.127","lake",0.218194728167619,0.0574894495777855,0.119283624161717,49,0.916175740473751,0.0133451484706335,0.0411586982685784,0.999999816005368,1.12988770650706,0.0575224482712549,0.218167781911194,0.11912038587838,365,"nbinom+doublenbinom"
"result.128","upon",4.85647649633029,0.58044957843158,0.155539427463162,3,0.665213747967142,0.639706197819882,0.255878835497768,0.799034693984931,6.58924266887915,0.468019632966833,1.60113897730005,0.195381524566658,358,"all"
"result.129","didn't",0.50246465725492,0.125517282310327,0.00217861786538298,273,0.946676495241888,0.00346132453408666,1.58677070927205e-07,0.586804275868348,1.98055565381908,0.0273918233130906,0.0593045281301054,0.69159585776614,357,"doublenbinom"
"result.130","mason",0.0855177274001964,0.0239762123666274,0.00140002716492849,86,0.959850118762539,0.00318543079352032,3.53474916592322e-06,0.999999984453491,2.09123755356544,0.0239461522348253,0.0854421690278,0.00140578929603796,355,"nothing"
"result.131","into",3.54286669378804,0.51015714724551,0.140486887803492,2,0.741518223104132,0.78003939596791,0.384061543387896,0.221271987026023,0.268439723539928,0.735587997274518,6.67139530648396,0.226085129279309,347,"all"
"result.132","something",2.33068922358576,0.409445456862859,0.960364223847815,460,0.579694578387016,0.00457100378072658,0.956568651195253,0.409430299485203,0.950589978390482,0.409547528884641,1.38139596406873,0.960369429645196,343,"all"
"result.133","really",3.88337681298179,0.537428442832646,0.0363683989445595,611,0.428662703972576,0.00405894259610583,0.0323906296728323,0.537097512125986,1.10422712852097,0.536972788442603,2.77358868545881,0.0363971213653255,341,"nothing"
"result.134","room",1.044238251305,0.243446939865677,0.767456835540685,512,0.754261861355429,0.00288681385304567,0.741393579578922,0.64075083433695,0.579544276799181,0.219167344204557,0.819867074907026,0.8190892104641,331,"all"
"result.135","back",1.62682081675051,0.336600441004535,0.0297427246719794,34,0.666770487362759,0.0514425073557973,0.0311478608242057,0.981827923485111,13.5450237066106,0.308300761052772,1.31655313557256,0.0300839695791739,327,"nothing"
"result.136","make",6.41469730193328,0.668116436539509,0.40727554443759,26,0.388308888679747,0.0949471777863734,0.382268463399269,0.776836525649192,6.62492868037337,0.542989746040117,1.52907019987897,0.383966673105221,325,"all"
"result.137","eyes",3.44455763203518,0.520235206973507,0.364409718370038,11,0.550175359923682,0.188408588368073,0.358943138951885,0.415560233775489,0.604658536420517,0.567333806363513,3.0505113125836,0.36127685754627,324,"all"
"result.138","mr",0.554868688100443,0.148677073172488,0.244931597536888,677,0.88609738301519,0.00147523757267636,0.141569006506161,0.999999351390344,1.47120533091087,0.148711497035981,0.554801873362122,0.24501426858713,324,"all"
"result.139","should",2.8017713704639,0.46936959813694,0.842683448352296,333,0.51150756468711,0.00646353426363425,0.808692621647254,0.46967197253788,1.01380264218485,0.469398782254957,1.78838901398574,0.84243757666552,323,"all"
"result.140","down",1.45274037602623,0.315870158250437,0.37409783501669,526,0.696233431444527,0.00313912076127092,0.366983868699468,0.919644104121845,6.23536657306449,0.25560704562905,0.879882451118966,0.442639686110653,321,"all"
"result.141","since",3.25453300903055,0.508364938551255,0.0176781487258471,33,0.523359535656163,0.0644771879935878,0.0158240248101693,0.237325691648661,0.0418734363053215,0.507376167819827,3.09900733632058,0.0140643196897398,321,"nothing"
"result.142","day",1.85495324152916,0.371528597235628,0.876179998630495,205,0.620377691012194,0.00901015442667017,0.870778364432907,0.703328998511119,1.52902673497581e-06,0.371573202840017,1.85553459642878,0.876224060776401,320,"all"
"result.143","again",2.71387788108502,0.464546492206914,0.00619872729675042,724,0.517188568145681,0.00291985676320073,0.00689195835972989,0.464905807094287,0.953354418277556,0.464723924433865,1.7624473163961,0.00620695460843634,319,"nothing"
"result.144","man",1.14865521309261,0.268648638081685,0.0275620674098657,4,0.767483024884416,0.330566236939176,0.0446516627886671,0.960386959591088,10.7371664397616,0.209541505570879,0.706741364631616,0.13193313593584,319,"doublenbinom"
"result.145","tell",1.19230799433157,0.284446821679357,0.205835513109868,3,0.798402352239399,0.409496752684077,0.304162492232255,0.619433493121348,1.73869324207964,0.182865777025776,0.431927741668575,0.344845302775778,306,"all"
"result.146","away",1.13532354788846,0.275159877455156,0.0821032242104811,2,0.840130157122155,0.549985614146476,0.423614394797283,0.878823629178002,7.53285856756443,0.150996575939754,0.346045779358182,0.325179425705101,305,"all"
"result.147","face",2.67919546586987,0.475054894112431,0.0444862256838515,236,0.515732273307978,0.00851964978469615,0.0450806677489399,0.475600258693648,1.30077646718155,0.474618439772965,1.37906029311956,0.0444928843476281,302,"nothing"
"result.148","though",3.85075040892167,0.565407802361034,0.380750811895611,8,0.547984990282125,0.243504810552846,0.327706140672607,0.212048551058427,0.131150351953631,0.743051153607685,7.15315589369829,0.261270822899808,302,"all"
"result.149","without",5.74045342578973,0.662653571898493,0.219946643899286,833,0.326427189161427,0.00285761466193199,0.217189506944394,0.662409154126614,3.79414761699011,0.662361764373197,1.93801577129849,0.219999850013155,298,"all"
"result.150","life",1.46101671533351,0.334126738367957,0.395604442377567,3,0.813815143514535,0.413048674452896,0.106596582458204,0.468128154991568,2.26215807898969,0.0262483983772112,0.00902324562593447,0.566783902897647,297,"all"
"result.151","long",3.15739610189758,0.521041980592327,0.802211208065712,5,0.628623177945382,0.344024467117345,0.713087688146653,0.190072256628918,0.0934174079928507,0.70755283534629,5.99661944434681,0.644191462407504,296,"all"
"result.152","lycurgus",0.882615460414854,0.233824504617314,0.00182883410838963,175,0.760288908757757,0.00737995834341056,0.00189401758371166,0.999999400503315,1.19779305239351,0.23379803758873,0.882432598980982,0.00182818539182816,295,"nothing"
"result.153","having",3.00695294647935,0.511469475068896,0.624383528552635,347,0.47279259517868,0.00588458928963842,0.617255852233685,0.511264133049224,1.17037059483883,0.511642518509277,1.83769199768247,0.624436508404262,293,"all"
"result.154","sir",0.075744396499741,0.0258068949344876,0.145106097891273,29,0.979928981579988,0.00939305436138047,0.0761027210430465,0.995044804162335,1.71490393439043,0.0249566339514924,0.073044770982777,0.133500740470069,292,"all"
"result.155","look",1.56757528704639,0.356198344744131,0.32518243712369,2,0.802755856662672,0.589353561759804,0.235591902105456,0.589410703279226,3.06539287836192,0.0891306447491611,0.0680610659078261,0.504423386936898,289,"all"
"result.156","quite",3.20860673227719,0.531952427678573,0.842811369293517,671,0.46272020394355,0.00303069004138651,0.851108850830749,0.532063300413401,1.61580335021627,0.531680802068173,1.59229131438516,0.842624931374899,288,"all"
"result.157","went",1.33819415298208,0.327679870024214,0.247404508736974,2,0.816396927982997,0.552259534169077,0.407538486561357,0.610761568054306,2.63256154519407,0.129791651484496,0.158691555234365,0.470538785167542,280,"all"
"result.158","herself",1.05226023211859,0.277898526141799,0.08129009440196,234,0.683326811261029,0.00607674553341408,0.0753774667501379,0.999999863084293,0.944921632373831,0.277927328774842,1.05260956240321,0.0813311541375787,279,"all"
"result.159","ever",3.08269514093639,0.533473479514654,0.411325378231174,331,0.445345775058233,0.0059419265827148,0.381802749926418,0.533335645225107,1.18173429374076,0.53373045554388,1.9028290041554,0.411365442052595,275,"all"
"result.160","work",1.17492381982108,0.304325349226616,0.47999672137641,5,0.74694365166004,0.249426623996638,0.500611825402972,0.792454909997483,1.38348887006786,0.262800767294536,0.828924901495284,0.49143756205925,274,"all"
"result.161","least",6.9370466932529,0.722350122530932,0.907176983839637,14,0.365154763050377,0.15039481754986,0.923620960595164,0.716660500334133,6.51536082341105,0.916854867946889,1.00257748978322,0.908410849342226,272,"all"
"result.162","place",2.08405591106131,0.445134112916332,0.839950544986623,286,0.54848888500222,0.00592415823949039,0.818406081500668,0.445307559506119,0.558032508936925,0.444950540739455,1.52569128202335,0.840273285174473,265,"all"
"result.163","last",2.35472751362044,0.476389177377624,0.0739460977919911,5,0.632225363493812,0.302236123096333,0.0700504962833886,0.622606176335764,3.15148960311212,0.249831692564653,0.225607552615428,0.0752008631231958,264,"all"
"result.164","replied",0.712601944895233,0.21582988629355,0.759005627239773,247,0.838415536944,0.00414434301268444,0.284803264432609,0.999994712606048,0.944368592370976,0.215825485679234,0.71222746821294,0.758923285429484,264,"all"
"result.165","others",1.46876715967846,0.363817973309051,0.443285064407588,386,0.679250441540092,0.00372391985620231,0.25909830348077,0.703304791747576,3.24859430511923,0.182680594635091,0.267763444262793,0.572352175866033,262,"all"
"result.166","saw",2.85616109950294,0.526591881189151,0.269062173957673,601,0.580255510386185,0.00280345371498356,0.0926347260052229,0.681970883055024,4.58937119920542,0.281696047918341,0.130007840777868,0.378406337027385,262,"all"
"result.167","moment",2.69588960753108,0.513111315847551,0.177599060019612,675,0.465301928693516,0.00269820826168159,0.170638888574785,0.512904261939302,1.36523841113043,0.513268862743646,1.33137704297846,0.177686072244665,261,"all"
"result.168","better",3.95473480061628,0.609018739592284,0.248446800422063,547,0.340192533609913,0.00372285633189946,0.174495526666583,0.608804118934751,1.76549157884705,0.608662540388418,2.18502380437874,0.248830154561665,259,"all"
"result.169","made",3.19019541562011,0.558686263003619,0.339924415832608,5,0.59374021457852,0.314497786293876,0.221628062491523,0.261359711557173,0.133459091772988,0.732268373580032,5.63100380847701,0.328497665583749,257,"all"
"result.170","take",3.25379572952806,0.566495582420612,0.668602683433517,2,0.687740104334735,0.653161391876514,0.883932250745144,0.229610462550343,0.206361678779843,0.887471706939769,14.1046587586015,0.970807660088945,254,"all"
"result.171","either",5.44551687246224,0.687141913625919,0.785343885156865,628,0.290240182632826,0.00330648385398177,0.764416849340142,0.999997998904576,1.86203426663864,0.691983662540511,5.57244063601527,0.78301033021139,253,"all"
"result.172","sure",3.47854413842379,0.585686509134757,0.127280889903563,631,0.366665581069244,0.00305512014601725,0.0955226368502234,0.586014775464257,2.36746684951035,0.585577950139471,1.11379029481978,0.127204686550537,251,"all"
"result.173","whom",1.85550675650089,0.429837851449872,0.151321986814338,3,0.690299594589804,0.425560204066052,0.244456663647628,0.960742082319973,11.9721174602891,0.356327224273316,1.09041849139206,0.233853042593532,251,"all"
"result.174","clyde's",1.71267652134255,0.41237334420109,0.470703701872608,654,0.602287693870503,0.00228291732734079,0.43193418055021,0.547288764828324,0.907324306723881,0.36610005178474,0.975860062520014,0.455473647541462,249,"all"
"result.175","thinking",2.4498284349444,0.501889772006824,0.563276102184835,749,0.509714910784203,0.00223522403720103,0.55097800298323,0.393087936217852,0.280190407714563,0.522032529167827,2.18170775436953,0.561354473429323,248,"all"
"result.176","knew",2.339483176632,0.492410229180219,0.462050561213967,4,0.626211797976129,0.352007801055762,0.481831729634941,0.857871076773852,5.18827398805098,0.374165671261834,0.92694031155949,0.469400636974655,246,"all"
"result.177","thing",3.01433530915268,0.555515528396358,0.375409305601196,3,0.624653292740693,0.470782967784988,0.604065151078865,0.806500099590296,0.338886397729502,0.544316210015285,2.78362361197311,0.377707289418162,246,"all"
"result.178","seemed",2.13308678436472,0.470282874643438,0.785729336250639,388,0.54464779132413,0.00409506255898212,0.749429860738127,0.819449746716889,3.24153859816703,0.377232624663186,1.02896326505229,0.823979558431093,245,"all"
"result.179","i'm",1.24965984655242,0.345001769954662,0.0115829152032544,464,0.594666553236236,0.00304246600561624,0.0114764414636098,0.999999679621766,0.939664569094651,0.345256533129407,1.25119962759033,0.0116006931947471,242,"nothing"
"result.180","course",1.7010480977505,0.418651681650577,0.223401507904278,3,0.691354538560155,0.407770485863504,0.355029344181344,0.933275105241757,9.98243391240154,0.296823433469782,0.700210486531183,0.4312496459994,241,"all"
"result.181","case",1.40937836020015,0.3785008796517,0.616238747713706,5,0.684781938742699,0.244836253221363,0.629098597552287,0.902892966351917,3.02707730616107,0.331560952064579,0.98640290846466,0.622343555811783,236,"all"
"result.182","part",3.92284225835465,0.629005533922464,0.254095067334757,638,0.311570248861863,0.00296529793259943,0.16224727563708,6.79984928709364e-06,8.91399021554912e-09,0.576697985963939,3.1591367085558,0.293346526203073,236,"all"
"result.183","things",2.44152926725768,0.515521654890606,0.102292818192568,748,0.429109193059948,0.00226047499372111,0.074717894925184,0.515374792892172,1.19335411825051,0.515468579364084,1.24675899093776,0.102288768784889,234,"all"
"result.184","able",2.8164015050852,0.55213601545729,0.107949690421363,672,0.413896694628519,0.00255191555101377,0.094723727674211,0.552108932532551,0.872085416451801,0.551846292568718,1.94165961422866,0.107942196958303,233,"all"
"result.185","that's",0.739229896329397,0.244413094287812,0.416091700872517,278,0.725429116493194,0.00386757012275965,0.311516261438213,0.999999549231455,0.775161361842066,0.244454817231224,0.739041796105968,0.415796169877282,233,"all"
"result.186","far",9.32074047662809,0.803856610223374,0.351135698222193,571,0.186641814901659,0.00358343323819827,0.338300354156668,0.803614618303525,3.73664131510019,0.803223856417748,5.5571891450833,0.351587993639473,232,"all"
"result.187","also",15.2116471220097,0.87091555933195,0.58136832158217,606,0.122900867819074,0.00348103767166408,0.573231212901209,0.908806600703461,4.20904181403096e-07,0.812557174127409,9.77556945334369,0.576661011242653,230,"all"
"result.188","came",2.48685761972683,0.52442630112746,0.0107482121530601,2,0.728476185129934,0.582477059124592,0.0287832972274248,0.752028391581078,5.73893741890002,0.100471437831998,0.0459926354752717,0.0189448008481885,230,"nothing"
"result.189","fact",2.9503278108207,0.567913540659559,0.184337616154725,599,0.390509351247518,0.00287183223638372,0.150277069370552,0.567786604031962,1.06076035341956,0.56812380406202,1.89093577919078,0.184327912285239,229,"all"
"result.190","another",6.12509018182755,0.735225749015808,0.579132328653301,5,0.448219410751978,0.322381678873997,0.690224147873398,0.690693312764997,3.71375976653861,0.907528619641232,5.24667535040242,0.596658505881631,225,"all"
"result.191","people",1.12744008196798,0.338257306339387,0.437332107636481,397,0.641667715195561,0.00313904132753901,0.365519078680226,0.999999663411145,0.977040699054656,0.338071390032496,1.12658981834037,0.437811606822158,225,"all"
"result.192","looked",2.86575776832348,0.566284417115708,0.152226230591789,4,0.606659811529577,0.338690227486104,0.0682548580806179,0.738066597451723,5.64919669458333,0.0762440728114563,0.0162511386364237,0.0744143816034341,224,"all"
